,Unnamed: 0,dt_opened,block_opened,position_days,hour_opened,day_opened,month_opened,weth_borrow_balance,weth_collateral_balance,weth_borrow_balance_share,weth_collateral_balance_share,usdc_borrow_balance,usdc_collateral_balance,usdc_borrow_balance_share,usdc_collateral_balance_share,wbtc_borrow_balance,wbtc_collateral_balance,wbtc_borrow_balance_share,wbtc_collateral_balance_share,comp_borrow_balance,comp_collateral_balance,comp_borrow_balance_share,comp_collateral_balance_share,uni_borrow_balance,uni_collateral_balance,uni_borrow_balance_share,uni_collateral_balance_share,link_borrow_balance,link_collateral_balance,link_borrow_balance_share,link_collateral_balance_share,collateral_usd_balance,borrow_usd_balance,borrow-collateral-ratio
119,119,21-9-2022,15578353,50.0,0,21,9,0.0,4.21020883e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,5.580869112585703e-07,0.0,0.0
120,120,21-9-2022,15578822,431.0,2,21,9,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
121,121,21-9-2022,15584100,124.0,20,21,9,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
122,122,22-9-2022,15585972,47.0,2,22,9,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
123,123,22-9-2022,15586506,259.64999999999986,4,22,9,0.0,0.0,0.0,0.0,100000.0,0.0,1.0,0.0,0,13.01843795,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,243859.1559512391,99997.66470005947,0.4100631953308923
124,124,22-9-2022,15588290,14.0,10,22,9,0.0,1e-05,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.012961067273928666,0.0,0.0
125,125,23-9-2022,15593685,150.0,4,23,9,0.0,0.0,,0.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,1.439010171e-09,,1.0,0,0.0,,0.0,8.490393266251158e-09,0.0,0.0
126,126,23-9-2022,15594272,1.0,6,23,9,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
127,127,23-9-2022,15594448,46.0,7,23,9,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
128,128,23-9-2022,15594757,92.0,8,23,9,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
129,129,23-9-2022,15597686,259.64999999999986,17,23,9,0.0,21.468000000000004,0.0,0.7697907904673247,17993.804147,0.0,1.0,0.0,0,0.31499921,0.0,0.16374365242353975,0,7.790008753067425,0.0,0.06646555710913546,0,0.0,0.0,0.0,0,0.0,0.0,0.0,35988.185844883265,17993.52477799974,0.4999842130291219
130,130,23-9-2022,15598409,46.0,20,23,9,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
131,131,24-9-2022,15599796,259.0,1,24,9,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
132,132,24-9-2022,15604520,259.64999999999986,16,24,9,0.0,12.0,0.0,0.2593111343179678,26167.778639,0.0,1.0,0.0,0,0.0,0.0,0.0,0,150.0,0.0,0.7406888656820322,0,0.0,0.0,0.0,0,0.0,0.0,0.0,62183.34799206202,26167.576562871654,0.4208132467587956
133,133,24-9-2022,15604582,259.64999999999986,17,24,9,0.0,150.0,0.0,0.5031048198908007,347057.32418,0.0,1.0,0.0,0,0.0,0.0,0.0,0,500.0,0.0,0.3840504648793344,0,5000.0,0.0,0.07412397815886494,0,2000.0,0.0,0.038720737070999836,399760.94897687226,347054.5602483564,0.8681552341132621
134,134,24-9-2022,15604907,63.0,18,24,9,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
135,135,25-9-2022,15606671,0.0,0,25,9,0.0,2.5e-07,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.00032913088624999994,0.0,0.0
136,136,25-9-2022,15609921,167.0,10,25,9,0.0,6.66235829e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,8.814609744479687e-07,0.0,0.0
137,137,25-9-2022,15610708,25.0,13,25,9,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
138,138,25-9-2022,15612078,1.0,18,25,9,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,0.969487252658563,0,1.9443017158e-08,,0.03051274734143703,0,0.0,,0.0,0,0.0,,0.0,0.00019565952944388998,0.0,0.0
139,139,25-9-2022,15613046,63.0,21,25,9,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
140,140,26-9-2022,15615716,40.0,6,26,9,0.0,4.624723110548e-06,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.005953217558640889,0.0,0.0
141,141,26-9-2022,15615741,43.0,6,26,9,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
142,142,26-9-2022,15617375,2.0,11,26,9,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
143,143,26-9-2022,15617823,204.0,13,26,9,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
144,144,27-9-2022,15621464,259.64999999999986,1,27,9,0.0,0.0001,0.0,1.0,0.018539,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.13741980797240913,0.018538695652125986,0.1349055563798208
145,145,27-9-2022,15623361,1.0,8,27,9,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,0.9713351525371152,0,1.9443017158e-08,,0.02866484746288487,0,0.0,,0.0,0,0.0,,0.0,0.0002082728608479759,0.0,0.0
146,146,27-9-2022,15624006,259.64999999999986,10,27,9,0.0,0.23,0.0,1.0,200.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,318.26857490619966,199.99499323161172,0.6283843552275129
147,147,27-9-2022,15624435,42.0,11,27,9,0.0,1.0214974762e-08,,0.8930835800897687,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,2.58212511193e-07,,0.10691641991023124,0,0.0,,0.0,1.5854865541207904e-05,0.0,0.0
148,148,27-9-2022,15627709,59.0,22,27,9,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
149,149,28-9-2022,15629408,0.0,4,28,9,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
150,150,28-9-2022,15631457,82.0,11,28,9,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
151,151,29-9-2022,15636932,166.0,5,29,9,0.0,2.30503577e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,3.092069653502489e-07,0.0,0.0
152,152,29-9-2022,15636944,7.0,5,29,9,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
153,153,29-9-2022,15637457,69.0,7,29,9,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
154,154,29-9-2022,15639349,259.64999999999986,13,29,9,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
155,155,29-9-2022,15639560,2.0,14,29,9,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,0.9694003009242684,0,1.9443017158e-08,,0.030599699075731623,0,0.0,,0.0,0,0.0,,0.0,0.0001951035456946935,0.0,0.0
156,156,29-9-2022,15641347,79.0,20,29,9,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
157,157,29-9-2022,15641402,162.0,20,29,9,0.0,269.00000000041956,0.0,1.0,280000.242071,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,359065.3190797844,280006.29660356627,0.7798199428481949
158,158,30-9-2022,15644145,321.0,5,30,9,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
159,159,30-9-2022,15645438,26.0,10,30,9,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
160,160,1-10-2022,15652737,259.64999999999986,10,1,10,0.0,1.0,0.0,1.0,767.910798,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1329.2038308053345,767.9158356183552,0.5777261679671
161,161,1-10-2022,15655246,91.0,18,1,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
162,162,1-10-2022,15656497,39.0,23,1,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
163,163,2-10-2022,15658107,0.0,4,2,10,0.0,0.001,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.3089967040191683,0.0,0.0
164,164,2-10-2022,15662672,0.0,19,2,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
165,165,2-10-2022,15663821,46.0,23,2,10,0.0,0.005,0.0,1.0,2.855984,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.3769683784239515,2.856013165539273,0.4478637804136528
166,166,3-10-2022,15667778,47.0,12,3,10,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,0.9698703536060446,0,1.9443017158e-08,,0.030129646393955482,0,0.0,,0.0,0,0.0,,0.0,0.00019814735655389508,0.0,0.0
167,167,3-10-2022,15668737,77.0,16,3,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
168,168,4-10-2022,15671706,47.0,2,4,10,0.0,3.395646925e-09,,0.5887758494230969,0.0,0.0,,0.0,0,0.0,,0.0,0,1.0215747024e-08,,0.4112241505769029,0,0.0,,0.0,0,0.0,,0.0,7.6279910674902774e-06,0.0,0.0
169,169,4-10-2022,15671813,13.0,2,4,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
170,170,4-10-2022,15672280,116.0,4,4,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
171,171,4-10-2022,15672443,43.0,4,4,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
172,172,4-10-2022,15673369,167.0,7,4,10,0.0,70.00000000043461,0.0,1.0,70000.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,94210.21890058494,69998.11742211513,0.7429992015619924
173,173,4-10-2022,15673483,36.0,8,4,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
174,174,4-10-2022,15674103,25.0,10,4,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
175,175,4-10-2022,15674171,271.0,10,4,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
176,176,4-10-2022,15674567,259.64999999999986,11,4,10,0.0,1e-06,0.0,1.0,0.000155,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0013484216514028345,0.00015499299300470598,0.11494401090597925
177,177,4-10-2022,15676596,36.0,18,4,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
178,178,5-10-2022,15678214,0.0,0,5,10,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.0002034452432619583,0.0,0.0
179,179,5-10-2022,15679162,7.0,3,5,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
180,180,5-10-2022,15679179,98.0,3,5,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
181,181,5-10-2022,15680191,388.0,6,5,10,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.000201816340231798,0.0,0.0
182,182,5-10-2022,15681646,0.0,11,5,10,0.0,0.0005,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.6722036638448026,0.0,0.0
183,183,5-10-2022,15682385,513.0,14,5,10,0.0,0.0,,0.0,0.0,912129.211623,,0.9999999997820634,0,1e-08,,2.179365832390609e-10,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,911895.0913733093,0.0,0.0
184,184,5-10-2022,15683188,259.64999999999986,16,5,10,0.0,16.5,0.0,1.0,19545.170807,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,22155.5334,19540.999094040897,0.8819918140197383
185,185,6-10-2022,15687587,0.0,7,6,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
186,186,6-10-2022,15687748,41.0,8,6,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
187,187,7-10-2022,15693593,26.0,3,7,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
188,188,7-10-2022,15695406,42.0,9,7,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
189,189,7-10-2022,15697774,33.0,17,7,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
190,190,7-10-2022,15698495,259.64999999999986,20,7,10,0.0,0.15072119475859136,0.0,1.0,100.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,199.71394805432254,99.98527122765304,0.5006424048081852
191,191,7-10-2022,15698673,337.0,20,7,10,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.00019533561722930333,0.0,0.0
192,192,7-10-2022,15698868,45.0,21,7,10,0.0,9.704079078000001e-09,,0.06191028998231146,0.0,0.0,,0.0,0,1e-08,,0.9380897100176886,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.00020849407377831333,0.0,0.0
193,193,9-10-2022,15706977,60.0,0,9,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
194,194,9-10-2022,15713848,30.0,23,9,10,0.0,0.0,,0.0,0.0,0.0,,0.0,0,0.0,,0.0,0,6.7695388430000004e-09,,0.5652041114913015,0,2.40780538494e-07,,0.4347958885086985,0,0.0,,0.0,3.677667232921245e-06,0.0,0.0
195,195,10-10-2022,15720366,246.0,21,10,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
196,196,10-10-2022,15720411,9.0,21,10,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
197,197,10-10-2022,15720841,112.0,22,10,10,0.0,1.8,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,2324.2415071258138,0.0,0.0
198,198,11-10-2022,15723256,6.0,7,11,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
199,199,11-10-2022,15724105,10.0,9,11,10,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.00019060683499136472,0.0,0.0
200,200,11-10-2022,15726064,1.0,16,11,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
201,201,12-10-2022,15730813,44.0,8,12,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
202,202,12-10-2022,15733926,259.64999999999986,18,12,10,0.0,1e-07,0.0,1.0,6.8e-05,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00012949290440526535,6.801045449349771e-05,0.5252060319895977
203,203,13-10-2022,15739490,148.0,13,13,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
204,204,13-10-2022,15739509,148.0,13,13,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
205,205,13-10-2022,15739612,125.0,13,13,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
206,206,14-10-2022,15742809,259.64999999999986,0,14,10,0.0,4.75,0.0,0.2979051830249289,18017.42112,0.0,1.0,0.0,0,0.6283401,0.0,0.5928302339904787,0,0.0,0.0,0.0,0,366.0791372609523,0.0,0.1092645829845924,0,0.0,0.0,0.0,20544.197222771567,18019.166393233183,0.8770927477886752
207,207,15-10-2022,15754465,0.0,15,15,10,0.0,0.0,,0.0,0.0,44.610636,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,44.611486171585796,0.0,0.0
208,208,15-10-2022,15754609,25.0,16,15,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
209,209,15-10-2022,15755154,4.0,17,15,10,0.0,0.0,,0.0,0.0,44.610636,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,44.611532864490634,0.0,0.0
210,210,16-10-2022,15758805,0.0,6,16,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
211,211,16-10-2022,15763557,24.0,22,16,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
212,212,17-10-2022,15765504,134.0,4,17,10,0.0,2.2074635400000002e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,2.870524098519093e-07,0.0,0.0
213,213,17-10-2022,15768284,13.0,14,17,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
214,214,17-10-2022,15770573,0.0,21,17,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
215,215,18-10-2022,15772905,1.0,5,18,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
216,216,18-10-2022,15773395,0.0,7,18,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
217,217,20-10-2022,15786671,141.0,3,20,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
218,218,20-10-2022,15790486,23.0,16,20,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
219,219,21-10-2022,15797219,2.0,14,21,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
220,220,21-10-2022,15797616,259.64999999999986,16,21,10,0.0,80.25,0.0,0.6405998864969175,158090.746466,0.0,1.0,0.0,0,1.95208264,0.0,0.2298619217764593,0,59.16089492745821,0.0,0.11166784001714347,0,0.0,0.0,0.0,0,435.36376955517954,0.0,0.017870351709479933,162676.67137305214,158113.49874520386,0.9719494344866204
221,221,22-10-2022,15804518,0.0,15,22,10,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.0001919029419556103,0.0,0.0
222,222,23-10-2022,15810412,297.0,11,23,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
223,223,23-10-2022,15812721,432.0,18,23,10,0.0,0.0,,0.0,0.0,0.0,,0.0,0,0.0,,0.0,0,2.323371052e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,7.134067795830141e-06,0.0,0.0
224,224,24-10-2022,15815620,11.0,4,24,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
225,225,25-10-2022,15821945,0.0,1,25,10,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.00019309663862558392,0.0,0.0
226,226,25-10-2022,15822345,14.0,3,25,10,0.0,5.107828367e-09,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,6.848375102653367e-06,0.0,0.0
227,227,25-10-2022,15825240,76.0,12,25,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
228,228,26-10-2022,15828743,13.0,0,26,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
229,229,26-10-2022,15830638,169.0,7,26,10,0.0,0.1,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,149.5764205,0.0,0.0
230,230,26-10-2022,15832345,12.0,12,26,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
231,231,26-10-2022,15833180,14.0,15,26,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
232,232,26-10-2022,15833576,226.0,16,26,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
233,233,26-10-2022,15833931,23.0,18,26,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
234,234,27-10-2022,15842361,467.0,22,27,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
235,235,28-10-2022,15844096,0.0,4,28,10,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.00020264455377002808,0.0,0.0
236,236,28-10-2022,15845774,12.0,9,28,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
237,237,28-10-2022,15846917,41.0,13,28,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
238,238,28-10-2022,15847241,134.0,14,28,10,0.0,2.4707570099999996e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,3.7921068101911653e-07,0.0,0.0
239,239,28-10-2022,15847292,16.0,14,28,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
240,240,29-10-2022,15856407,9.0,21,29,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
241,241,30-10-2022,15861440,13.0,14,30,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
242,242,30-10-2022,15861741,259.64999999999986,15,30,10,0.0,0.0,0.0,0.0,192.651254,0.0,1.0,0.0,0,0.0,0.0,0.0,0,1.6610298019242338,0.0,0.5196681082893809,0,0.0,0.0,0.0,0,62.2705603619122,0.0,0.4803318917106191,981.4541539938824,192.59462751754725,0.1962339521757709
243,243,31-10-2022,15865150,8.0,2,31,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
244,244,31-10-2022,15865592,9.0,4,31,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
245,245,31-10-2022,15868128,22.0,12,31,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
246,246,31-10-2022,15868537,122.0,14,31,10,0.0,0.14946786638150314,0.0,1.0,200.000032,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,234.31125626468508,199.97893716872287,0.8534755878002748
247,247,31-10-2022,15870159,8.0,19,31,10,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
